2.534	253632	735	ok	university_program/audio_video/altera_up_avalon_audio_and_video_config/altera_up_avalon_audio_and_video_config_hw.tcl
2.528	2010844	465	ok	vip/ip_library/full_ip/alt_vip_cl_cvi/alt_vip_cl_cvi_hw.tcl
2.513	253632	532	ok	altera_pcie/altera_pcie_a10_ed/genq6/ep_g1x1.q6.tcl
2.511	388580	449	ok	altera_pcie/altera_pcie_a10_ed/genq6/rp_g1x4.q6.tcl
2.499	1942428	449	ok	altera_pcie/altera_pcie_a10_ed/genq6/ep_g2x1_cvp.q6.tcl
2.498	1942428	430	ok	ethernet/alt_em10g32/example_design/LL10G_1G_10G_LINESIDE_1588v2/simulation/ed_sim/synopsys/vcs/vcs_wave.tcl
2.497	388580	449	ok	altera_pcie/altera_pcie_a10_ed/genq6/ep_g1x4.q6.tcl
2.489	717340	610	ok	vip/ip_library/component_ip/utility/alt_vip_packet_transfer/alt_vip_packet_transfer_hw.tcl
2.482	341924	514	ok	alt_pma/source/altera_xcvr_low_latency_phy/xcvr_low_latency_params.tcl
2.482	1942428	590	ok	altera_pcie/altera_pcie_a10_ed/ast2avmm_bridge_256/ast2avmm_bridge_256_ports.tcl
2.478	2010844	594	ok	vip/ip_library/full_ip/alt_vip_cl_crs/alt_vip_cl_crs_422_to_var_hw.tcl
2.475	1942428	449	ok	altera_pcie/altera_pcie_a10_ed/genq6/ep_g3x2.q6.tcl
2.448	1942428	558	ok	alt_xcvr/altera_xcvr_native_phy/altera_xcvr_native_s10/tcl/interfaces.tcl
2.444	388580	449	ok	altera_pcie/altera_pcie_a10_ed/genq6/ep_g2x1.q6.tcl
2.439	1942428	466	ok	soft_processor/altera_hal2/altera_hal_sw.tcl
2.418	388580	404	ok	altera_pcie/altera_pcie_a10_ed/genq6/cfbp_g1x8_ast64.q6.tcl
2.411	253632	449	ok	altera_pcie/altera_pcie_a10_ed/genq6/ep_g1x2.q6.tcl
2.404	1942428	451	ok	altera_pcie/altera_pcie_a10_ed/genq6/sriov_top_target_gen3_x8_256b_2pf_128vf.q6.tcl
2.396	586408	1289	ok	alt_xcvr/alt_xcvr_core/nf/tcl/nf_hssi_common_pcs_pma_interface_simple.tcl
2.388	1942428	2572	ok	altera_jesd204/ed/ed_sim/scripts/ed_hw.tcl
2.380	388580	449	ok	altera_pcie/altera_pcie_a10_ed/genq6/ep_g1x1_625MHz.q6.tcl
2.378	2010844	485	ok	vip/ip_library/component_ip/alt_vip_cvo_core/alt_vip_cvo_core_hw.tcl
2.377	1942428	537	ok	vip/ip_library/full_ip/alt_vip_cl_crs/alt_vip_cl_crs_var_to_444_hw.tcl
2.367	1942428	931	ok	alt_xcvr/altera_xcvr_pll/altera_xcvr_atx_pll_vi/tcl/pll_calculations.tcl
2.358	1942428	2975	ok	altera_hps/altera_hps_arria_10/hps/altera_hps_arria10_hw.tcl
2.356	253632	288	ok	iconnect/alt_hiconnect_axi_trans/axi_interface.tcl
2.352	253632	427	ok	vip/ip_library/component_ip/utility/alt_vip_line_buffer/alt_vip_line_buffer_hw.tcl
2.338	253632	1756	ok	emif/ip_arch_nf/ddr3.tcl
2.331	253632	529	ok	pgm/altera_asmi_parallel2/asmi_top/altera_asmi_parallel2_ui_configuration.tcl
2.324	1942428	779	ok	emif/ip_arch_nd/timing/memphy_report_timing_core.tcl
2.301	388580	501	ok	altera_pcie/altera_pcie_a10_ed/genq6/ep_g3x4_avmm128_integrated.q6.tcl
2.282	717340	691	ok	vip/ip_library/full_ip/alt_vip_cl_tpg/alt_vip_cl_tpg_hw.tcl
2.281	717340	710	ok	university_program/input_output/altera_up_avalon_parallel_port/altera_up_avalon_parallel_port_hw.tcl
2.277	717340	2667	ok	altera_pll/source/top/pll_hw_extra.tcl
2.273	1942428	514	ok	vip/ip_library/full_ip/alt_vip_cl_crs/alt_vip_cl_crs_444_to_var_hw.tcl
2.271	253632	286	ok	vip/ip_library/component_ip/utility/alt_vip_control_slave/alt_vip_control_slave_hw.tcl
2.266	1942428	430	ok	ethernet/alt_em10g32/example_design/LL10G_1G_2_5G_1588v2/simulation/ed_sim/synopsys/vcs/vcs_wave.tcl
2.255	246196	347	ok	altera_hdmi/src/common/altera_hdmi_params.tcl
2.247	1942428	850	ok	altera_pll/source/top/pll_reconfig_util.tcl
2.243	388580	2437	ok	altera_hps/s10/altera_hps_stratix_10/altera_hps_stratix_10_hw.tcl
2.193	388580	449	ok	altera_pcie/altera_pcie_a10_ed/genq6/ep_g2x4.q6.tcl
2.189	246196	1877	ok	alt_xcvr/alt_xcvr_tcl_packages/ip_tcl/ip_module.tcl
2.176	717340	446	ok	dsp/altera_cic_ii/src/tcl_libs/altera_cic_parameters.tcl
2.176	175168	1304	ok	alt_mem_if/alt_mem_if_phys/common/constraints/memphy_common_pin_map.tcl
2.174	1942428	519	ok	vip/ip_library/full_ip/alt_vip_cl_clp/alt_vip_cl_clp_hw.tcl
2.165	253632	1685	ok	ethernet/alt_eth_ultra/hwtcl/fileset.tcl
2.159	586408	729	ok	alt_xcvr/alt_xcvr_core/nf/tcl/nf_pma_cgb_rbc.tcl
2.158	253632	487	ok	altera_pcie/altera_pcie_target_sriov_ed/pcie_sriov_target_app_ports.tcl
2.153	1942428	430	ok	ethernet/alt_em10g32/example_design/LL10G_1G_2_5G_10G/simulation/ed_sim/synopsys/vcs/vcs_wave.tcl
2.146	388580	460	ok	altera_mult_add/source/top/altera_mult_add_ui_rules.tcl
2.132	717340	1927	ok	emif/ip_arch_nf/ddr4.tcl
2.127	2010844	783	ok	dsp/altera_vit_ii/src/tcl_libs/altera_vit_ii_parameters.tcl
2.096	1942428	398	ok	altera_pcie/altera_pcie_a10_ed/genq6/ep_g1x1avmm_cvp.q6.tcl
2.089	253632	522	ok	altera_pcie/altera_pcie_a10_ed/rd_pcie_a10_port.tcl
2.086	253632	449	ok	altera_pcie/altera_pcie_a10_ed/genq6/ep_g3x4.q6.tcl
2.077	2010844	514	ok	altera_pcie/altera_pcie_a10_ed/genq6/ep_g2x1_avmm64.q6.tcl
2.076	717340	3516	ok	ethernet/altera_eth_tse/altera_eth_tse_hw.tcl
2.076	1942428	583	ok	university_program/audio_video/video/altera_up_avalon_video_clipper/altera_up_avalon_video_clipper_hw.tcl
2.073	253632	38	ok	sld/core/altera_super_splitter/altera_sld_splitter_hw.tcl
2.073	2010844	832	ok	altera_parallel_flash_loader/altera_parallel_flash_loader_ui_settings.tcl
2.073	1942428	2407	ok	dsp/altera_fxp_functions/altera_fxp_functions_hw.tcl
2.053	586408	693	ok	alt_xcvr/alt_xcvr_core/nf/tcl/nf_hssi_krfec_rx_pcs_rbc.tcl
2.045	388580	1329	ok	altera_iopll/top/altera_iopll_hw_generation.tcl
2.041	253632	572	ok	altera_ufm/altera_ufm_i2c/altera_ufm_i2c_hw_proc.tcl
2.039	253632	500	ok	university_program/audio_video/video/altera_up_avalon_video_scaler/altera_up_avalon_video_scaler_hw.tcl
2.029	717340	439	ok	vip/ip_library/full_ip/alt_vip_cl_gamma_corrector/alt_vip_cl_gamma_corrector_hw.tcl
2.029	2010844	514	ok	altera_pcie/altera_pcie_a10_ed/genq6/ep_g2x4_avmm128.q6.tcl
2.026	2010844	449	ok	altera_pcie/altera_pcie_a10_ed/genq6/ep_g3x1.q6.tcl
2.025	2010844	2035	ok	emif/ip_top/mem/ddr4.tcl
2.023	2010844	514	ok	altera_pcie/altera_pcie_a10_ed/genq6/ep_g1x1_avmm64.q6.tcl
2.022	388580	1280	ok	alt_xcvr/alt_xcvr_core/nf/tcl/nf_pma_rx_dfe_simple.tcl
2.014	253632	271	ok	vip/ip_library/full_ip/alt_vip_cl_interlacer/alt_vip_cl_interlacer_hw.tcl
2.004	717340	372	ok	ethernet/alt_em10g32/example_design/LL10G_1G_10G_LINESIDE/simulation/ed_sim/synopsys/vcs/vcs_wave.tcl
2.002	253632	1942	ok	emif/ip_arch_nd/ddr4.tcl
1.992	1942428	404	ok	altera_pcie/altera_pcie_a10_ed/genq6/cfbp_g3x8_ast256.q6.tcl
1.990	253632	586	ok	ethernet/alt_eth_ultra/example_project/hwtest/altera/alt_aeu_40/eth_ultra_stats_inc.tcl
1.977	227272	1245	ok	alt_xcvr/alt_xcvr_core/nf/tcl/nf_hssi_tx_pcs_pma_interface_simple.tcl
1.977	2010844	449	ok	altera_pcie/altera_pcie_a10_ed/genq6/rp_g1x8.q6.tcl
1.976	1942428	578	ok	sdi_ii/sdi_ii/sdi_ii_qsys_ed.tcl
1.975	253632	624	ok	pgm/altera_parallel_flash_loader_2/altera_parallel_flash_loader_2/altera_parallel_flash_loader_2_hw_proc.tcl
1.974	246196	1074	ok	alt_xcvr/alt_xcvr_core/nf/tcl/nf_pma_rx_sd_rbc.tcl
1.974	2010844	506	ok	altera_pcie/altera_pcie_a10_ed/genq6/ep_g1x4_avmm64.q6.tcl
1.973	2010844	413	ok	ethernet/alt_em10g32/MAC/alt_em10g32_conf.tcl
1.957	246196	1472	ok	altera_jesd204/src/lib/debug_stp/build_stp.tcl
1.952	253632	373	ok	university_program/communication/altera_up_avalon_rs232/altera_up_avalon_rs232_hw.tcl
1.938	388580	496	ok	altera_dp/src/altera_dp_qsys_ed.tcl
1.932	1942428	219	ok	altera_pcie/altera_pcie_a10_ed/rd_pcie_a10_parameters.tcl
1.925	2010844	449	ok	altera_pcie/altera_pcie_a10_ed/genq6/ep_g3x8.q6.tcl
1.907	253632	1443	ok	altera_phylite/ip_arch_nf/timing/memphy_pin_map.tcl
1.899	246196	1628	ok	altera_iopll/common/altera_iopll_util.tcl
1.899	2010844	1666	ok	altera_jesd204/src/top/altera_jesd204_hw.tcl
1.895	253632	391	ok	university_program/input_output/altera_up_avalon_adc/altera_up_avalon_adc_hw.tcl
1.884	717340	430	ok	ethernet/alt_em10g32/example_design/LL10G_1G_2_5G/simulation/ed_sim/synopsys/vcs/vcs_wave.tcl
1.881	717340	389	ok	vip/ip_library/full_ip/alt_vip_cl_stream_cleaner/alt_vip_cl_stream_cleaner_hw.tcl
1.876	1942428	372	ok	pgm/altera_asmi_parallel2/asmi_top/altera_asmi_parallel2_hw_proc.tcl
1.873	1942428	1807	ok	emif/ip_arch_nd/ddr3.tcl
1.871	1942428	486	ok	vip/ip_library/full_ip/alt_vip_cl_guard_bands/alt_vip_cl_guard_bands_hw.tcl
1.838	253632	288	ok	merlin/altera_merlin_axi_translator/axi_interface.tcl
1.829	717340	2207	ok	seriallite_iii/src/seriallite_iii.tcl
1.829	1942428	430	ok	ethernet/alt_em10g32/example_design/LL10G_LINESIDE_1588v2/simulation/ed_sim/synopsys/vcs/vcs_wave.tcl
1.828	1942428	488	ok	pgm/intel_generic_serial_flash_interface/intel_generic_serial_flash_interface_top/intel_generic_serial_flash_interface_top_hw_proc.tcl
1.825	175168	2552	ok	alt_interlaken_hp/ilk_top/ilk_core_hw.tcl
1.788	246196	883	ok	alt_xcvr/altera_xcvr_pll/altera_xcvr_atx_pll_s10/tcl/pll_calculations.tcl
1.783	2010844	47	ok	sld/core/altera_ocp_fabric/altera_ocp_fabric_hw.tcl
1.780	428088	419	ok	alt_xcvr/alt_xcvr_core/nf/tcl/nf_cmu_fpll_refclk_select_mux_rbc.tcl
1.780	171984	1758	ok	alt_mem_if/alt_mem_if_phys/alt_mem_if_ddr2_phy_core/constraints/memphy_pin_map.tcl
1.776	180756	2082	ok	alt_mem_if/alt_mem_if_tcl_packages/gen/uniphy_interfaces.tcl
1.775	2010844	502	ok	university_program/audio_video/video/altera_up_avalon_video_dma_controller/altera_up_avalon_video_dma_controller_hw.tcl
1.773	717340	969	ok	sdi_ii/sdi_ii/sdi_ii_interface.tcl
1.773	227116	2142	ok	alt_mem_if/alt_mem_if_tcl_packages/gui/common_rldram_phy.tcl
1.773	202864	1122	ok	alt_pma/source/altera_xcvr_low_latency_phy/xcvr_low_latency_val_params.tcl
1.772	717340	1850	ok	hps/util/procedures.tcl
1.771	202864	1478	ok	alt_mem_if/alt_mem_if_tcl_packages/util/iptclgen.tcl
1.748	2010844	1667	ok	altera_hmcc_mtaps/altera_hmcc_mtaps/altera_hmcc_mtaps_hw.tcl
1.746	253632	752	ok	emif/ip_arch_nd/seq_param_tbl.tcl
1.732	171984	1627	ok	alt_mem_if/alt_mem_if_phys/alt_mem_if_civ_ddr2_phy/constraints/memphy_pins.tcl
1.727	2010844	2044	ok	dsp/altera_fp_functions/source/altera_fp_hw.tcl
1.725	717340	387	ok	altera_xcvr_det_latency/soft_pcs/altera_xcvr_dl_soft_pcs_parameters.tcl
1.724	202864	1329	ok	alt_xcvr/alt_xcvr_core/nf/tcl/nf_hssi_pipe_gen1_2_simple.tcl
